Date,Close
2016-09-03,10270.317923760218
2016-09-04,10271.28595181482
2016-09-05,10272.254071110834
2016-09-06,10273.222281656861
2016-09-07,10274.1905834615
2016-09-08,10275.158976533356
2016-09-09,10276.127460881027
2016-09-10,10277.09603651312
2016-09-11,10278.064703438236
2016-09-12,10279.033461664983
2016-09-13,10280.002311201964
2016-09-14,10280.971252057787
2016-09-15,10281.940284241058
2016-09-16,10282.909407760386
2016-09-17,10283.87862262438
2016-09-18,10284.847928841647
2016-09-19,10285.817326420802
2016-09-20,10286.786815370453
2016-09-21,10287.756395699213
2016-09-22,10288.726067415695
2016-09-23,10289.695830528513
2016-09-24,10290.66568504628
2016-09-25,10291.635630977615
2016-09-26,10292.60566833113
2016-09-27,10293.575797115445
2016-09-28,10294.546017339177
2016-09-29,10295.516329010943
2016-09-30,10296.486732139365
2016-10-01,10297.45722673306
2016-10-02,10298.427812800652
2016-10-03,10299.39849035076
2016-10-04,10300.369259392011
2016-10-05,10301.340119933026
2016-10-06,10302.311071982429
2016-10-07,10303.282115548845
2016-10-08,10304.2532506409
2016-10-09,10305.224477267222
2016-10-10,10306.195795436437
2016-10-11,10307.167205157175
2016-10-12,10308.138706438063
2016-10-13,10309.110299287733
2016-10-14,10310.081983714816
2016-10-15,10311.053759727942
2016-10-16,10312.025627335743
2016-10-17,10312.997586546853
2016-10-18,10313.969637369908
2016-10-19,10314.94177981354
2016-10-20,10315.914013886386
2016-10-21,10316.886339597082
2016-10-22,10317.858756954267
2016-10-23,10318.831265966577
2016-10-24,10319.803866642653
2016-10-25,10320.776558991132
2016-10-26,10321.749343020658
2016-10-27,10322.72221873987
2016-10-28,10323.69518615741
2016-10-29,10324.668245281924
2016-10-30,10325.641396122051
2016-10-31,10326.61463868644
2016-11-01,10327.587972983734
2016-11-02,10328.561399022581
2016-11-03,10329.534916811626
2016-11-04,10330.50852635952
2016-11-05,10331.482227674907
2016-11-06,10332.456020766442
2016-11-07,10333.429905642772
2016-11-08,10334.403882312548
2016-11-09,10335.377950784423
2016-11-10,10336.35211106705
2016-11-11,10337.326363169082
2016-11-12,10338.300707099173
2016-11-13,10339.27514286598
2016-11-14,10340.249670478157
2016-11-15,10341.224289944363
2016-11-16,10342.199001273253
2016-11-17,10343.173804473488
2016-11-18,10344.148699553727
2016-11-19,10345.12368652263
2016-11-20,10346.098765388855
2016-11-21,10347.073936161067
2016-11-22,10348.049198847928
2016-11-23,10349.0245534581
2016-11-24,10350.000000000251
2016-11-25,10350.975538483042
2016-11-26,10351.95116891514
2016-11-27,10352.926891305213
2016-11-28,10353.902705661927
2016-11-29,10354.87861199395
2016-11-30,10355.854610309954
2016-12-01,10356.830700618606
2016-12-02,10357.806882928578
2016-12-03,10358.783157248541
2016-12-04,10359.759523587169
2016-12-05,10360.735981953132
2016-12-06,10361.712532355106
2016-12-07,10362.689174801766
2016-12-08,10363.665909301788
2016-12-09,10364.642735863847
2016-12-10,10365.61965449662
2016-12-11,10366.596665208788
2016-12-12,10367.573768009028
2016-12-13,10368.55096290602
2016-12-14,10369.528249908444
2016-12-15,10370.505629024983
2016-12-16,10371.483100264319
2016-12-17,10372.460663635133
2016-12-18,10373.43831914611
2016-12-19,10374.416066805934
2016-12-20,10375.393906623292
2016-12-21,10376.37183860687
2016-12-22,10377.349862765355
2016-12-23,10378.327979107435
2016-12-24,10379.306187641798
2016-12-25,10380.284488377132
2016-12-26,10381.26288132213
2016-12-27,10382.241366485483
2016-12-28,10383.219943875882
2016-12-29,10384.19861350202
2016-12-30,10385.177375372592
2016-12-31,10386.156229496291
2017-01-01,10387.135175881815
2017-01-02,10388.114214537856
2017-01-03,10389.093345473113
2017-01-04,10390.072568696283
2017-01-05,10391.051884216067
2017-01-06,10392.031292041162
2017-01-07,10393.010792180268
2017-01-08,10393.990384642088
2017-01-09,10394.970069435323
2017-01-10,10395.949846568676
2017-01-11,10396.929716050849
2017-01-12,10397.909677890548
2017-01-13,10398.889732096477
2017-01-14,10399.869878677344
2017-01-15,10400.850117641854
2017-01-16,10401.830448998715
2017-01-17,10402.810872756634
2017-01-18,10403.791388924323
2017-01-19,10404.77199751049
2017-01-20,10405.752698523847
2017-01-21,10406.733491973106
2017-01-22,10407.714377866978
2017-01-23,10408.695356214177
2017-01-24,10409.676427023418
2017-01-25,10410.657590303415
2017-01-26,10411.638846062884
2017-01-27,10412.620194310543
2017-01-28,10413.601635055107
2017-01-29,10414.583168305297
2017-01-30,10415.564794069829
2017-01-31,10416.546512357425
2017-02-01,10417.528323176806
2017-02-02,10418.510226536693
2017-02-03,10419.492222445808
2017-02-04,10420.474310912874
2017-02-05,10421.456491946616
2017-02-06,10422.438765555758
2017-02-07,10423.421131749028
2017-02-08,10424.40359053515
2017-02-09,10425.386141922852
2017-02-10,10426.368785920862
2017-02-11,10427.351522537909
2017-02-12,10428.334351782723
2017-02-13,10429.317273664035
2017-02-14,10430.300288190576
2017-02-15,10431.283395371078
2017-02-16,10432.266595214274
2017-02-17,10433.2498877289
2017-02-18,10434.233272923688
2017-02-19,10435.216750807374
2017-02-20,10436.200321388696
2017-02-21,10437.18398467639
2017-02-22,10438.167740679195
2017-02-23,10439.151589405848
2017-02-24,10440.135530865091
2017-02-25,10441.119565065663
2017-02-26,10442.103692016304
2017-02-27,10443.08791172576
2017-02-28,10444.07222420277
2017-03-01,10445.05662945608
2017-03-02,10446.041127494434
2017-03-03,10447.025718326578
2017-03-04,10448.010401961259
2017-03-05,10448.995178407222
2017-03-06,10449.980047673216
2017-03-07,10450.96500976799
2017-03-08,10451.950064700293
2017-03-09,10452.935212478877
2017-03-10,10453.92045311249
2017-03-11,10454.905786609886
2017-03-12,10455.89121297982
2017-03-13,10456.876732231041
2017-03-14,10457.862344372306
2017-03-15,10458.84804941237
2017-03-16,10459.83384735999
2017-03-17,10460.819738223923
2017-03-18,10461.805722012927
2017-03-19,10462.791798735758
2017-03-20,10463.777968401178
2017-03-21,10464.764231017947
2017-03-22,10465.750586594826
2017-03-23,10466.737035140577
2017-03-24,10467.723576663962
2017-03-25,10468.710211173746
2017-03-26,10469.696938678691
2017-03-27,10470.683759187565
2017-03-28,10471.670672709133
2017-03-29,10472.657679252161
2017-03-30,10473.644778825417
2017-03-31,10474.631971437671
2017-04-01,10475.619257097693
2017-04-02,10476.60663581425
2017-04-03,10477.594107596116
2017-04-04,10478.581672452061
2017-04-05,10479.569330390857
2017-04-06,10480.55708142128
2017-04-07,10481.544925552103
2017-04-08,10482.532862792103
2017-04-09,10483.520893150053
2017-04-10,10484.50901663473
2017-04-11,10485.497233254915
2017-04-12,10486.485543019382
2017-04-13,10487.473945936914
2017-04-14,10488.462442016289
2017-04-15,10489.45103126629
2017-04-16,10490.439713695696
2017-04-17,10491.428489313292
2017-04-18,10492.41735812786
2017-04-19,10493.406320148184
2017-04-20,10494.39537538305
2017-04-21,10495.384523841245
2017-04-22,10496.373765531554
2017-04-23,10497.363100462766
2017-04-24,10498.352528643667
2017-04-25,10499.342050083049
2017-04-26,10500.3316647897
2017-04-27,10501.321372772414
2017-04-28,10502.31117403998
2017-04-29,10503.30106860119
2017-04-30,10504.291056464837
2017-05-01,10505.281137639719
2017-05-02,10506.271312134628
2017-05-03,10507.26157995836
2017-05-04,10508.251941119714
2017-05-05,10509.242395627485
2017-05-06,10510.232943490473
2017-05-07,10511.223584717476
2017-05-08,10512.214319317294
2017-05-09,10513.205147298728
2017-05-10,10514.19606867058
2017-05-11,10515.187083441653
2017-05-12,10516.17819162075
2017-05-13,10517.169393216673
2017-05-14,10518.16068823823
2017-05-15,10519.152076694225
2017-05-16,10520.143558593467
2017-05-17,10521.135133944761
2017-05-18,10522.126802756917
2017-05-19,10523.118565038743
2017-05-20,10524.11042079905
2017-05-21,10525.102370046649
2017-05-22,10526.09441279035
2017-05-23,10527.086549038964
2017-05-24,10528.078778801308
2017-05-25,10529.071102086195
2017-05-26,10530.06351890244
2017-05-27,10531.056029258858
2017-05-28,10532.048633164266
2017-05-29,10533.041330627482
2017-05-30,10534.034121657323
2017-05-31,10535.02700626261
2017-06-01,10536.019984452161
2017-06-02,10537.013056234799
2017-06-03,10538.006221619342
2017-06-04,10538.999480614615
2017-06-05,10539.992833229442
2017-06-06,10540.986279472647
2017-06-07,10541.979819353053
2017-06-08,10542.973452879487
2017-06-09,10543.967180060776
2017-06-10,10544.961000905745
2017-06-11,10545.954915423225
2017-06-12,10546.948923622043
2017-06-13,10547.943025511031
2017-06-14,10548.937221099019
2017-06-15,10549.931510394837
2017-06-16,10550.92589340732
2017-06-17,10551.9203701453
2017-06-18,10552.914940617613
2017-06-19,10553.90960483309
2017-06-20,10554.90436280057
2017-06-21,10555.899214528888
2017-06-22,10556.894160026883
2017-06-23,10557.88919930339
2017-06-24,10558.884332367252
2017-06-25,10559.879559227307
2017-06-26,10560.874879892395
2017-06-27,10561.87029437136
2017-06-28,10562.865802673043
2017-06-29,10563.861404806286
2017-06-30,10564.857100779935
2017-07-01,10565.852890602833
2017-07-02,10566.848774283828
2017-07-03,10567.844751831764
2017-07-04,10568.840823255492
2017-07-05,10569.836988563857
2017-07-06,10570.83324776571
2017-07-07,10571.8296008699
2017-07-08,10572.826047885277
2017-07-09,10573.822588820694
2017-07-10,10574.819223685005
2017-07-11,10575.815952487059
2017-07-12,10576.812775235712
2017-07-13,10577.809691939821
2017-07-14,10578.806702608239
2017-07-15,10579.803807249824
2017-07-16,10580.801005873433
2017-07-17,10581.798298487924
2017-07-18,10582.795685102157
2017-07-19,10583.793165724992
2017-07-20,10584.790740365288
2017-07-21,10585.788409031908
2017-07-22,10586.786171733715
2017-07-23,10587.784028479571
2017-07-24,10588.781979278341
2017-07-25,10589.780024138889
2017-07-26,10590.778163070081
2017-07-27,10591.776396080784
2017-07-28,10592.774723179866
2017-07-29,10593.773144376195
2017-07-30,10594.77165967864
2017-07-31,10595.77026909607
2017-08-01,10596.768972637357
2017-08-02,10597.767770311373
2017-08-03,10598.76666212699
2017-08-04,10599.765648093078
2017-08-05,10600.764728218517
2017-08-06,10601.763902512179
2017-08-07,10602.763170982938
2017-08-08,10603.762533639674
2017-08-09,10604.761990491263
2017-08-10,10605.761541546583
2017-08-11,10606.761186814514
2017-08-12,10607.760926303936
2017-08-13,10608.76076002373
2017-08-14,10609.760687982776
2017-08-15,10610.760710189958
2017-08-16,10611.76082665416
2017-08-17,10612.761037384264
2017-08-18,10613.761342389156
2017-08-19,10614.761741677723
2017-08-20,10615.76223525885
2017-08-21,10616.762823141426
2017-08-22,10617.763505334338
2017-08-23,10618.764281846477
2017-08-24,10619.765152686732
2017-08-25,10620.766117863994
2017-08-26,10621.767177387153
2017-08-27,10622.768331265104
2017-08-28,10623.76957950674
2017-08-29,10624.770922120953
2017-08-30,10625.772359116641
2017-08-31,10626.7738905027
2017-09-01,10627.775516288024
2017-09-02,10628.777236481512
2017-09-03,10629.779051092062
2017-09-04,10630.780960128575
2017-09-05,10631.78296359995
2017-09-06,10632.785061515087
2017-09-07,10633.78725388289
2017-09-08,10634.78954071226
2017-09-09,10635.7919220121
2017-09-10,10636.794397791316
2017-09-11,10637.796968058812
2017-09-12,10638.799632823495
2017-09-13,10639.80239209427
2017-09-14,10640.805245880047
2017-09-15,10641.808194189733
2017-09-16,10642.811237032236
2017-09-17,10643.814374416468
2017-09-18,10644.81760635134
2017-09-19,10645.820932845765
2017-09-20,10646.824353908654
2017-09-21,10647.82786954892
2017-09-22,10648.83147977548
2017-09-23,10649.835184597245
2017-09-24,10650.838984023134
2017-09-25,10651.842878062063
2017-09-26,10652.846866722952
2017-09-27,10653.850950014717
2017-09-28,10654.855127946279
2017-09-29,10655.859400526557
2017-09-30,10656.863767764473
2017-10-01,10657.868229668948
2017-10-02,10658.872786248905
2017-10-03,10659.877437513269
2017-10-04,10660.882183470963
2017-10-05,10661.887024130912
2017-10-06,10662.891959502043
2017-10-07,10663.896989593284
2017-10-08,10664.902114413562
2017-10-09,10665.907333971805
2017-10-10,10666.912648276942
2017-10-11,10667.918057337905
2017-10-12,10668.923561163625
2017-10-13,10669.929159763033
2017-10-14,10670.934853145061
2017-10-15,10671.940641318646
2017-10-16,10672.94652429272
2017-10-17,10673.95250207622
2017-10-18,10674.958574678081
2017-10-19,10675.96474210724
2017-10-20,10676.971004372637
2017-10-21,10677.977361483208
2017-10-22,10678.983813447894
2017-10-23,10679.990360275635
2017-10-24,10680.997001975373
2017-10-25,10682.00373855605
2017-10-26,10683.010570026609
2017-10-27,10684.017496395993
2017-10-28,10685.024517673148
2017-10-29,10686.031633867018
2017-10-30,10687.038844986551
2017-10-31,10688.046151040693
2017-11-01,10689.053552038393
2017-11-02,10690.061047988598
2017-11-03,10691.06863890026
2017-11-04,10692.076324782329
2017-11-05,10693.084105643755
2017-11-06,10694.091981493491
2017-11-07,10695.099952340492
2017-11-08,10696.10801819371
2017-11-09,10697.1161790621
2017-11-10,10698.12443495462
2017-11-11,10699.132785880221
2017-11-12,10700.141231847865
2017-11-13,10701.149772866509
2017-11-14,10702.158408945112
2017-11-15,10703.167140092633
2017-11-16,10704.175966318035
2017-11-17,10705.184887630277
2017-11-18,10706.193904038324
2017-11-19,10707.203015551137
2017-11-20,10708.21222217768
2017-11-21,10709.22152392692
2017-11-22,10710.230920807822
2017-11-23,10711.240412829351
2017-11-24,10712.250000000477
2017-11-25,10713.259682330166
2017-11-26,10714.269459827388
2017-11-27,10715.279332501113
2017-11-28,10716.289300360313
2017-11-29,10717.299363413958
2017-11-30,10718.309521671023
2017-12-01,10719.319775140477
2017-12-02,10720.330123831298
2017-12-03,10721.340567752459
2017-12-04,10722.351106912938
2017-12-05,10723.36174132171
2017-12-06,10724.372470987755
2017-12-07,10725.383295920048
2017-12-08,10726.39421612757
2017-12-09,10727.405231619301
2017-12-10,10728.416342404224
2017-12-11,10729.427548491318
2017-12-12,10730.438849889566
2017-12-13,10731.450246607954
2017-12-14,10732.461738655464
2017-12-15,10733.473326041081
2017-12-16,10734.485008773792
2017-12-17,10735.496786862584
2017-12-18,10736.508660316445
2017-12-19,10737.520629144365
2017-12-20,10738.53269335533
2017-12-21,10739.544852958332
2017-12-22,10740.557107962362
2017-12-23,10741.569458376414
2017-12-24,10742.581904209479
2017-12-25,10743.594445470551
2017-12-26,10744.607082168624
2017-12-27,10745.619814312695
2017-12-28,10746.632641911758
2017-12-29,10747.645564974811
2017-12-30,10748.658583510853
2017-12-31,10749.671697528882
2018-01-01,10750.684907037898
2018-01-02,10751.6982120469
2018-01-03,10752.711612564892
2018-01-04,10753.725108600875
2018-01-05,10754.73870016385
2018-01-06,10755.752387262824
2018-01-07,10756.7661699068
2018-01-08,10757.780048104783
2018-01-09,10758.794021865782
2018-01-10,10759.808091198802
2018-01-11,10760.822256112851
2018-01-12,10761.83651661694
2018-01-13,10762.850872720077
2018-01-14,10763.865324431274
2018-01-15,10764.87987175954
2018-01-16,10765.894514713891
2018-01-17,10766.909253303338
2018-01-18,10767.924087536896
2018-01-19,10768.93901742358
2018-01-20,10769.954042972404
2018-01-21,10770.969164192386
2018-01-22,10771.984381092543
2018-01-23,10772.999693681893
2018-01-24,10774.015101969457
2018-01-25,10775.030605964253
2018-01-26,10776.046205675304
2018-01-27,10777.06190111163
2018-01-28,10778.077692282255
2018-01-29,10779.0935791962
2018-01-30,10780.109561862491
2018-01-31,10781.125640290153
2018-02-01,10782.141814488212
2018-02-02,10783.158084465695
2018-02-03,10784.174450231629
2018-02-04,10785.190911795044
2018-02-05,10786.207469164967
2018-02-06,10787.22412235043
2018-02-07,10788.240871360464
2018-02-08,10789.2577162041
2018-02-09,10790.274656890371
2018-02-10,10791.291693428311
2018-02-11,10792.308825826954
2018-02-12,10793.326054095338
2018-02-13,10794.343378242496
2018-02-14,10795.360798277467
2018-02-15,10796.378314209287
2018-02-16,10797.395926046996
2018-02-17,10798.413633799633
2018-02-18,10799.43143747624
2018-02-19,10800.449337085856
2018-02-20,10801.467332637525
2018-02-21,10802.485424140288
2018-02-22,10803.503611603192
2018-02-23,10804.521895035277
2018-02-24,10805.540274445593
2018-02-25,10806.558749843185
2018-02-26,10807.5773212371
2018-02-27,10808.595988636387
2018-02-28,10809.614752050093
2018-03-01,10810.633611487268
2018-03-02,10811.652566956966
2018-03-03,10812.671618468235
2018-03-04,10813.69076603013
2018-03-05,10814.7100096517
2018-03-06,10815.729349342004
2018-03-07,10816.748785110094
2018-03-08,10817.768316965028
2018-03-09,10818.78794491586
2018-03-10,10819.80766897165
2018-03-11,10820.827489141457
2018-03-12,10821.847405434337
2018-03-13,10822.867417859352
2018-03-14,10823.887526425562
2018-03-15,10824.90773114203
2018-03-16,10825.928032017817
2018-03-17,10826.948429061988
2018-03-18,10827.968922283606
2018-03-19,10828.989511691738
2018-03-20,10830.010197295447
2018-03-21,10831.030979103803
2018-03-22,10832.051857125873
2018-03-23,10833.072831370724
2018-03-24,10834.093901847427
2018-03-25,10835.115068565054
2018-03-26,10836.136331532673
2018-03-27,10837.157690759357
2018-03-28,10838.17914625418
2018-03-29,10839.200698026216
2018-03-30,10840.222346084536
2018-03-31,10841.24409043822
2018-04-01,10842.26593109634
2018-04-02,10843.287868067977
2018-04-03,10844.309901362207
2018-04-04,10845.33203098811
2018-04-05,10846.354256954764
2018-04-06,10847.376579271253
2018-04-07,10848.398997946655
2018-04-08,10849.421512990053
2018-04-09,10850.444124410531
2018-04-10,10851.466832217173
2018-04-11,10852.489636419063
2018-04-12,10853.512537025286
2018-04-13,10854.535534044931
2018-04-14,10855.558627487084
2018-04-15,10856.581817360833
2018-04-16,10857.605103675269
2018-04-17,10858.62848643948
2018-04-18,10859.651965662559
2018-04-19,10860.675541353596
2018-04-20,10861.699213521682
2018-04-21,10862.722982175914
2018-04-22,10863.746847325383
2018-04-23,10864.770808979187
2018-04-24,10865.79486714642
2018-04-25,10866.81902183618
2018-04-26,10867.843273057564
2018-04-27,10868.867620819672
2018-04-28,10869.892065131602
2018-04-29,10870.916606002455
2018-04-30,10871.941243441332
2018-05-01,10872.965977457334
2018-05-02,10873.990808059565
2018-05-03,10875.015735257128
2018-05-04,10876.040759059128
2018-05-05,10877.06587947467
2018-05-06,10878.091096512862
2018-05-07,10879.11641018281
2018-05-08,10880.141820493622
2018-05-09,10881.167327454406
2018-05-10,10882.192931074273
2018-05-11,10883.218631362333
2018-05-12,10884.244428327698
2018-05-13,10885.27032197948
2018-05-14,10886.296312326793
2018-05-15,10887.322399378749
2018-05-16,10888.348583144463
2018-05-17,10889.374863633053
2018-05-18,10890.401240853635
2018-05-19,10891.427714815325
2018-05-20,10892.454285527243
2018-05-21,10893.480952998507
2018-05-22,10894.507717238237
2018-05-23,10895.534578255554
2018-05-24,10896.56153605958
2018-05-25,10897.588590659438
2018-05-26,10898.61574206425
2018-05-27,10899.642990283142
2018-05-28,10900.67033532524
2018-05-29,10901.697777199668
2018-05-30,10902.725315915553
2018-05-31,10903.752951482025
2018-06-01,10904.780683908211
2018-06-02,10905.808513203241
2018-06-03,10906.836439376244
2018-06-04,10907.864462436353
2018-06-05,10908.892582392698
2018-06-06,10909.920799254414
2018-06-07,10910.949113030634
2018-06-08,10911.977523730493
2018-06-09,10913.006031363126
2018-06-10,10914.034635937669
2018-06-11,10915.063337463262
2018-06-12,10916.09213594904
2018-06-13,10917.121031404144
